sample_id,source_dataset,original_path,destination_path,original_class,nivara_class,split,width,height,channels,file_size,sha256,duplicate_group,license_source,exclusion_reason
1,garbage_classification,data\raw\garbage_classification\Garbage classification\Garbage classification\trash\trash10.jpg,train\garbage_waste\garbage_waste_000001.jpg,trash,garbage_waste,train,512,384,3,11752,5f1ee42f525810222f5afc0afa6393f9184db463b2e2414df428f9321639a028,,License verification required — obtained from Kaggle; check original dataset license,
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (876).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (877).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (878).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (879).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (880).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (881).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (882).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (883).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (884).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (885).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (886).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (887).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (888).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (889).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (890).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (891).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (892).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (893).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (894).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (895).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (896).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (897).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (898).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (899).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (900).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (901).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (902).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (903).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (904).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (905).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (906).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (907).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (908).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (909).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (910).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (911).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (912).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (913).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (914).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (915).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (916).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (917).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (918).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (919).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (920).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (921).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (922).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (923).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (924).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (925).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (926).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (927).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (928).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (929).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (930).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (931).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (932).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (933).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (934).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (935).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (936).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (937).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (938).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (939).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (940).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (941).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (942).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (943).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (944).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (945).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (946).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (947).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (948).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (949).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (950).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (951).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (952).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (953).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (954).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (955).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (956).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (957).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (958).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (959).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (960).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (961).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (962).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (963).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (964).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (965).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (966).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (967).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (968).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (969).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (970).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (971).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (972).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (973).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (974).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (975).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (976).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (977).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (978).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (979).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (980).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (981).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (982).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (983).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (984).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (985).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (986).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (987).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (988).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (989).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (990).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (991).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (992).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (993).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (994).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (995).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (996).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (997).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (998).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_building\4 (999).jpg,EXCLUDED,Non-damaged_building,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1).jpeg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1).jpg,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1000).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1001).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1002).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1003).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1004).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1005).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1006).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1007).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1008).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1009).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
,damaged_construction,data\raw\damaged_construction\train\Non-damaged_highway\5 (1010).JPG,EXCLUDED,Non-damaged_highway,EXCLUDED,EXCLUDED,,,,,,,License verification required,Negative/background sample — must not be positive training data
